aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,currency,aw_image_url,large_image,merchant_name,merchant_product_category_path,merchant_product_third_category,merchant_product_second_category,category_id,brand_name,colour,product_model,product_type,rrp_price,base_price,display_price,parent_product_id,alternate_image,aw_thumb_url,custom_1,custom_3,custom_2
https://www.awin1.com/pclick.php?p=37355988815&a=2852641&m=5238,"Large Cineraria Eucalyptus Spray Botanical Accent - Green",37355988815,5564973,https://www.therange.co.uk/media/4/3/1690980933_5235.jpg,"Use this life-like eucalyptus stem as a filler in bouquet of faux flowers or bundle more of this stem together for an impactful arrangement. It can be used all year round, come Christmas us some sprigs in the tree to make it appear more full.","Home & Garden > Decor > Artificial Flora",29.49,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F3%2F1690980933_5235.jpg&feedId=80145&k=432803f0aa092b86c1c76a5e9b4546d3ff13f359,https://www.therange.co.uk/media/4/3/1690980933_5235.jpg,"The Range",,,,456,KDMK,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",29.49,29.49,GBP29.49,,https://www.therange.co.uk/media/1/3/1690980882_9516.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F3%2F1690980933_5235.jpg&feedId=80145&k=432803f0aa092b86c1c76a5e9b4546d3ff13f359,,,"KDMD VENTURES LTD"
https://www.awin1.com/pclick.php?p=40102742409&a=2852641&m=5238,"Artificial Snowdrop Flower Bundle - White",40102742409,5570142,https://www.therange.co.uk/media/3/8/1736290622_11_9331.jpg,"This lovely Artificial Snowdrop bundle measures 24cm with the stems and has white flowers.  Perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas.  Also ideal for brightening up shops and office areas.","Home & Garden > Decor > Artificial Flora",5.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F8%2F1736290622_11_9331.jpg&feedId=80145&k=ea8a3cf6a703e253e0151ed947210d6f170446c0,https://www.therange.co.uk/media/3/8/1736290622_11_9331.jpg,"The Range",,,,456,"Blue Frog Toys",White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",5.99,5.99,GBP5.99,,https://www.therange.co.uk/media/7/6/1736290639_11_5876.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F8%2F1736290622_11_9331.jpg&feedId=80145&k=ea8a3cf6a703e253e0151ed947210d6f170446c0,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=38983397039&a=2852641&m=5238,"Artificial Phoenix Fern Tree in Plastic Pot - Green",38983397039,5572088,https://www.therange.co.uk/media/0/5/1727168545_11_5696.jpg,"Experience the elegance of nature with our artificial phoenix fern, bringing lush greenery into your home or office. Renowned for its durability and realistic texture, it beautifully mimics natural plants without requiring watering or sunlight. Its impressive height adds a sense of grandeur, making it a striking focal point in any setting. Perfect for enhancing your living room or elevating a corporate lobby, this plant is sure to impress.","Home & Garden > Decor > Artificial Flora",84.00,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F5%2F1727168545_11_5696.jpg&feedId=80145&k=1f73d3e70d877a0edf1993b248220ad3251d3436,https://www.therange.co.uk/media/0/5/1727168545_11_5696.jpg,"The Range",,,,456,Livingandhome,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",84.00,84.00,GBP84.00,M5572088,https://www.therange.co.uk/media/5/4/1727168547_11_4154.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F5%2F1727168545_11_5696.jpg&feedId=80145&k=1f73d3e70d877a0edf1993b248220ad3251d3436,,,"LIVINGANDHOME TRADE CO LIMITED"
https://www.awin1.com/pclick.php?p=37355988817&a=2852641&m=5238,"Cow Parsley Ammi Delicate Filler - Green",37355988817,5573049,https://www.therange.co.uk/media/3/2/1690980663_4649.jpg,"Discover the delicate allure of Cow Parsley Ammi - a charming filler. This botanical accent showcases slender stems adorned with intricate white blooms, evoking a sense of ethereal beauty. Elevate your arrangements with its grace and elegance, adding a touch of natural charm to your decor.","Home & Garden > Decor > Artificial Flora",31.49,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F2%2F1690980663_4649.jpg&feedId=80145&k=18028a9111b028015542709fa28995299edc0415,https://www.therange.co.uk/media/3/2/1690980663_4649.jpg,"The Range",,,,456,KDMK,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",31.49,31.49,GBP31.49,,https://www.therange.co.uk/media/7/6/1690980594_5430.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F2%2F1690980663_4649.jpg&feedId=80145&k=18028a9111b028015542709fa28995299edc0415,,,"KDMD VENTURES LTD"
https://www.awin1.com/pclick.php?p=42860640762&a=2852641&m=5238,"Livingandhome Artificial Enkianthus Tree - Green / 75cm",42860640762,5577302,https://www.therange.co.uk/media/0/4/1755067289_11_5731.jpg,"Bring lasting beauty to your home with this artificial Enkianthus tree. Crafted from quality PE and polyester, it offers durability and a realistic look. The simple yet stylish design blends effortlessly with any interior decor. It stays fresh and vibrant without the need for watering or pruning. A perfect way to add greenery to your space with zero maintenance.","Home & Garden > Decor > Artificial Flora",74.93,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F4%2F1755067289_11_5731.jpg&feedId=80145&k=84fd0db4907b16b2de59cb930b4229c9da2fa29e,https://www.therange.co.uk/media/0/4/1755067289_11_5731.jpg,"The Range",,,,456,Livingandhome,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",74.93,74.93,GBP74.93,M6580218,https://www.therange.co.uk/media/6/5/1755067294_11_5034.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F4%2F1755067289_11_5731.jpg&feedId=80145&k=84fd0db4907b16b2de59cb930b4229c9da2fa29e,,,"LIVINGANDHOME TRADE CO LIMITED"
https://www.awin1.com/pclick.php?p=34649425617&a=2852641&m=5238,"Pack of 3 Faux Hypericum Berry Sprays with Orange Berries - Orange",34649425617,5607872,https://www.therange.co.uk/media/1/6/1664898692_12_4225.png,"These lovely artificial stems measure 68cm long including the stems and have orange berries.  Perfect for faux flower craft projects, wedding decorations, gifts and tropical flower displays in lobby areas, hallways, living rooms and entertaining areas.","Home & Garden > Decor > Artificial Flora",9.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F6%2F1664898692_12_4225.png&feedId=80145&k=f293a52b5649a0347dd5c4ed59d99bc36af07113,https://www.therange.co.uk/media/1/6/1664898692_12_4225.png,"The Range",,,,456,"Blue Frog Toys",Orange,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",9.99,9.99,GBP9.99,,https://www.therange.co.uk/media/1/5/1664898723_12_9400.png,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F6%2F1664898692_12_4225.png&feedId=80145&k=f293a52b5649a0347dd5c4ed59d99bc36af07113,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=39122439404&a=2852641&m=5238,"Artificial Crocus Bushes - Yellow",39122439404,5609320,https://www.therange.co.uk/media/4/5/1728397371_11_6026.jpg,"These lovely artificial Crocus plants measure 23cm tall with the stems and are supplied as a set of two. Have fun creating instant displays and placing flowers wherever you want them without any of the hassles of caring for real plants.  These colourful faux plants will help to bring happiness to your living or workspace.  Perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas.  Also ideal for brightening up shops and office areas.","Home & Garden > Decor > Artificial Flora",6.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F5%2F1728397371_11_6026.jpg&feedId=80145&k=6fce04c8b8318691e44b81cd97a0907139c4b23a,https://www.therange.co.uk/media/4/5/1728397371_11_6026.jpg,"The Range",,,,456,"Blue Frog Toys",Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",6.99,6.99,GBP6.99,M6760411,https://www.therange.co.uk/media/3/6/1728397387_11_8058.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F5%2F1728397371_11_6026.jpg&feedId=80145&k=6fce04c8b8318691e44b81cd97a0907139c4b23a,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=36310559179&a=2852641&m=5238,"Artificial Grass and Narcissus Flower Arrangement - White",36310559179,5612153,https://www.therange.co.uk/media/5/7/1691694641_12_9296.jpg,"These faux grass and Narcissus, otherwise known as Daffodil arrangements are perfect for wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas. These foliage stems are made from high-quality materials and should look great in your displays for years. These displays are self standing and do not require a vase, simply place and admire.","Home & Garden > Decor > Artificial Flora",18.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F7%2F1691694641_12_9296.jpg&feedId=80145&k=b1c99256f67c8e291be81b389ae29065ea46d4cf,https://www.therange.co.uk/media/5/7/1691694641_12_9296.jpg,"The Range",,,,456,"Blue Frog Toys",White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",18.99,18.99,GBP18.99,M4014128,https://www.therange.co.uk/media/4/7/1691694651_12_9327.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F7%2F1691694641_12_9296.jpg&feedId=80145&k=b1c99256f67c8e291be81b389ae29065ea46d4cf,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=36435887240&a=2852641&m=5238,"Artificial Gladiolus Flower Stems - Pink",36435887240,5617882,https://www.therange.co.uk/media/9/6/1695152902_11_3048.jpg,"These artificial Gladiolus flower sprays are perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas. These flower stems are made from high-quality materials and should look great in your displays for years. Each stem has six faux flowers and two leaves.","Home & Garden > Decor > Artificial Flora",5.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F6%2F1695152902_11_3048.jpg&feedId=80145&k=0743d8e46422974c3cee156669968beac55f9485,https://www.therange.co.uk/media/9/6/1695152902_11_3048.jpg,"The Range",,,,456,"Blue Frog Toys",Pink,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",5.99,5.99,GBP5.99,M5617882,https://www.therange.co.uk/media/3/9/1695152912_11_8498.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F6%2F1695152902_11_3048.jpg&feedId=80145&k=0743d8e46422974c3cee156669968beac55f9485,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=36310559180&a=2852641&m=5238,"Artificial Alocasia Plant in Black Pot - Green",36310559180,5618210,https://www.therange.co.uk/media/6/5/1692126243_12_4531.jpg,"This artificial Alocasia plant is perfect for display in the home, office, shops and hotels. This plant will help brighten up just about any space. The base of the plant is fixed into solid, artificial compost made from plastic. This plant is made from high-quality materials and should look great in your displays for years.","Home & Garden > Decor > Artificial Flora",14.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F6%2F5%2F1692126243_12_4531.jpg&feedId=80145&k=afb4ea0b45deaf797c3840b49d7e5a776e153cda,https://www.therange.co.uk/media/6/5/1692126243_12_4531.jpg,"The Range",,,,456,"Blue Frog Toys",Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",14.99,14.99,GBP14.99,,https://www.therange.co.uk/media/3/6/1692126255_12_9513.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F6%2F5%2F1692126243_12_4531.jpg&feedId=80145&k=afb4ea0b45deaf797c3840b49d7e5a776e153cda,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=35558566842&a=2852641&m=5238,"10 Pack Artificial Blue Gerbera Flower Stems - Blue",35558566842,5651453,https://www.therange.co.uk/media/9/4/1675510082_12_5080.jpg,"Lovely Artificial Gerbera flower stems. Perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas. The velvet stems and soft touch flowers give these artificial flowers a real plant feeling, and the vibrant blue will be a striking addition to your display.","Home & Garden > Decor > Artificial Flora",15.11,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F4%2F1675510082_12_5080.jpg&feedId=80145&k=f82066224bd16a2ad70a27f5023d8b06e09f6077,https://www.therange.co.uk/media/9/4/1675510082_12_5080.jpg,"The Range",,,,456,"Blue Frog Toys",Blue,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",15.11,15.11,GBP15.11,,https://www.therange.co.uk/media/9/4/1675510101_12_9738.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F4%2F1675510082_12_5080.jpg&feedId=80145&k=f82066224bd16a2ad70a27f5023d8b06e09f6077,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=35255649311&a=2852641&m=5238,"Pack of 2 Artificial Iris Plant Sprays - Light Purple",35255649311,5660671,https://www.therange.co.uk/media/8/4/1674953516_12_7114.jpg,"This lovely Artificial Iris plants the stems and blue flowers. With soft-touch plastics, these flowers almost feel real to the touch and are made from high-quality materials so should look great in your displays for years. Perfect for filling faux flower craft projects, Christmas displays and flower displays in lobby areas, hallways, living rooms and entertaining areas.","Home & Garden > Decor > Artificial Flora",8.50,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F4%2F1674953516_12_7114.jpg&feedId=80145&k=8f38428d0fa88f41d33784b920e36e63f3ade8c1,https://www.therange.co.uk/media/8/4/1674953516_12_7114.jpg,"The Range",,,,456,"Blue Frog Toys",Purple,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",8.50,8.50,GBP8.50,M9501017,https://www.therange.co.uk/media/9/0/1674953531_12_9767.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F4%2F1674953516_12_7114.jpg&feedId=80145&k=8f38428d0fa88f41d33784b920e36e63f3ade8c1,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=44653777754&a=2852641&m=5238,"Rayung Grass Natural Handcrafted Dried Braided Decor from Bali - Natural",44653777754,5698475,https://www.therange.co.uk/media/9/5/1773641591_6625.jpg,"Rayung Grass Natural, 2m tall, features dried, braided stems on vertical bamboo sticks for a striking and effortless interior decoration. Hand made in Bali by small family businesses.","Home & Garden > Decor > Artificial Flora",87.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F5%2F1773641591_6625.jpg&feedId=80145&k=1d327d1049f4d6c495f050a0d812f5316ba6aa42,https://www.therange.co.uk/media/9/5/1773641591_6625.jpg,"The Range",,,,456,KDMK,Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",87.99,87.99,GBP87.99,,https://www.therange.co.uk/media/7/9/1773641605_2040.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F5%2F1773641591_6625.jpg&feedId=80145&k=1d327d1049f4d6c495f050a0d812f5316ba6aa42,,,"KDMD VENTURES LTD"
https://www.awin1.com/pclick.php?p=36310559183&a=2852641&m=5238,"Artificial Heather Bush Plants - Light Purple",36310559183,5698699,https://www.therange.co.uk/media/1/8/1691696939_12_4997.jpg,"These faux heather plants are perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas. These foliage stems are made from high-quality materials and should look great in your displays for years. Ideal for brightening up home, offices, shops and hotels.","Home & Garden > Decor > Artificial Flora",6.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F8%2F1691696939_12_4997.jpg&feedId=80145&k=7e84508695a2112c7cec1e554e5b723a5dddd009,https://www.therange.co.uk/media/1/8/1691696939_12_4997.jpg,"The Range",,,,456,"Blue Frog Toys",Purple,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",6.99,6.99,GBP6.99,M5521575,https://www.therange.co.uk/media/4/4/1691696963_12_5672.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F8%2F1691696939_12_4997.jpg&feedId=80145&k=7e84508695a2112c7cec1e554e5b723a5dddd009,,,"Blue Frog Toys Ltd"
